date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:45:31	38940/38940	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:45:29%20GMT	https://www.e-education.psu.edu/meteo469/node/216	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/216.html	(from https://www.e-education.psu.edu/meteo469/node/139)
14:45:32	40878/40878	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:45:30%20GMT	https://www.e-education.psu.edu/meteo469/node/142	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/142.html	(from https://www.e-education.psu.edu/meteo469/node/139)
14:45:34	39000/39000	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:45:32%20GMT	https://www.e-education.psu.edu/meteo469/node/196	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/196.html	(from https://www.e-education.psu.edu/meteo469/node/139)
14:45:37	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/user	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/user.109.delayed	(from https://www.e-education.psu.edu/meteo469/node/139)
14:45:37	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login.10a.delayed	(from https://www.e-education.psu.edu/meteo469/node/139)
14:45:37	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login/cosign?redirect_url=http://www.e-education.psu.edu/meteo469/	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login/cosign.10be40f.delayed	(from https://www.e-education.psu.edu/meteo469/node/139)
14:45:37	35821/35821	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:45:34%20GMT	https://www.e-education.psu.edu/meteo469/node/143	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/143.html	(from https://www.e-education.psu.edu/meteo469/node/139)
14:45:38	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login.10d.delayed	(from https://www.e-education.psu.edu/meteo469/node/144)
14:45:38	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login/cosign?redirect_url=http://www.e-education.psu.edu/meteo469/	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login/cosign.10ee40f.delayed	(from https://www.e-education.psu.edu/meteo469/node/144)
14:45:38	35990/35990	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:45:36%20GMT	https://www.e-education.psu.edu/meteo469/node/253	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/253.html	(from https://www.e-education.psu.edu/meteo469/node/144)
14:45:38	71315/71315	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:45:38%20GMT	https://www.e-education.psu.edu/meteo469/print/book/export/html/144	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/print/book/export/html/144.html	(from https://www.e-education.psu.edu/meteo469/node/144)
14:45:40	43590/43590	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:45:38%20GMT	https://www.e-education.psu.edu/meteo469/node/145	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/145.html	(from https://www.e-education.psu.edu/meteo469/node/144)
14:45:42	50429/50429	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:45:40%20GMT	https://www.e-education.psu.edu/meteo469/node/146	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/146.html	(from https://www.e-education.psu.edu/meteo469/node/144)
14:45:43	38809/38809	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:45:41%20GMT	https://www.e-education.psu.edu/meteo469/node/213	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/213.html	(from https://www.e-education.psu.edu/meteo469/node/144)
14:45:45	39937/39937	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:45:43%20GMT	https://www.e-education.psu.edu/meteo469/node/147	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/147.html	(from https://www.e-education.psu.edu/meteo469/node/144)
14:45:47	42558/42558	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:45:45%20GMT	https://www.e-education.psu.edu/meteo469/node/206	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/206.html	(from https://www.e-education.psu.edu/meteo469/node/144)
14:45:49	36365/36365	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:45:47%20GMT	https://www.e-education.psu.edu/meteo469/node/238	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/238.html	(from https://www.e-education.psu.edu/meteo469/node/144)
14:45:51	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/user	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/user.117.delayed	(from https://www.e-education.psu.edu/meteo469/node/144)
14:45:51	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login.118.delayed	(from https://www.e-education.psu.edu/meteo469/node/144)
14:45:51	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login/cosign?redirect_url=http://www.e-education.psu.edu/meteo469/	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login/cosign.119e40f.delayed	(from https://www.e-education.psu.edu/meteo469/node/144)
14:45:51	36553/36553	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:45:49%20GMT	https://www.e-education.psu.edu/meteo469/node/148	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/148.html	(from https://www.e-education.psu.edu/meteo469/node/144)
14:45:52	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login.11b.delayed	(from https://www.e-education.psu.edu/meteo469/node/149)
14:45:52	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login/cosign?redirect_url=http://www.e-education.psu.edu/meteo469/	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login/cosign.11ce40f.delayed	(from https://www.e-education.psu.edu/meteo469/node/149)
14:45:52	35127/35127	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:45:50%20GMT	https://www.e-education.psu.edu/meteo469/node/254	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/254.html	(from https://www.e-education.psu.edu/meteo469/node/149)
14:45:53	51524/51524	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:45:52%20GMT	https://www.e-education.psu.edu/meteo469/print/book/export/html/149	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/print/book/export/html/149.html	(from https://www.e-education.psu.edu/meteo469/node/149)
14:45:54	44200/44200	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:45:53%20GMT	https://www.e-education.psu.edu/meteo469/node/150	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/150.html	(from https://www.e-education.psu.edu/meteo469/node/149)
14:45:56	37725/37725	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:45:54%20GMT	https://www.e-education.psu.edu/meteo469/node/151	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/151.html	(from https://www.e-education.psu.edu/meteo469/node/149)
14:45:58	42313/42313	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:45:56%20GMT	https://www.e-education.psu.edu/meteo469/node/152	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/152.html	(from https://www.e-education.psu.edu/meteo469/node/149)
14:46:00	39479/39479	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:45:58%20GMT	https://www.e-education.psu.edu/meteo469/node/218	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/218.html	(from https://www.e-education.psu.edu/meteo469/node/149)
14:46:02	37464/37464	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:46:00%20GMT	https://www.e-education.psu.edu/meteo469/node/153	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/153.html	(from https://www.e-education.psu.edu/meteo469/node/149)
14:46:04	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/user	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/user.124.delayed	(from https://www.e-education.psu.edu/meteo469/node/149)
14:46:04	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login.125.delayed	(from https://www.e-education.psu.edu/meteo469/node/149)
14:46:04	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login/cosign?redirect_url=http://www.e-education.psu.edu/meteo469/	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login/cosign.126e40f.delayed	(from https://www.e-education.psu.edu/meteo469/node/149)
14:46:04	37117/37117	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:46:02%20GMT	https://www.e-education.psu.edu/meteo469/node/154	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/154.html	(from https://www.e-education.psu.edu/meteo469/node/149)
14:46:06	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login.128.delayed	(from https://www.e-education.psu.edu/meteo469/node/155)
14:46:06	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login/cosign?redirect_url=http://www.e-education.psu.edu/meteo469/	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login/cosign.129e40f.delayed	(from https://www.e-education.psu.edu/meteo469/node/155)
14:46:06	35741/35741	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:46:04%20GMT	https://www.e-education.psu.edu/meteo469/node/255	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/255.html	(from https://www.e-education.psu.edu/meteo469/node/155)
14:46:06	80746/80746	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:46:05%20GMT	https://www.e-education.psu.edu/meteo469/print/book/export/html/155	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/print/book/export/html/155.html	(from https://www.e-education.psu.edu/meteo469/node/155)
14:46:08	44549/44549	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:46:06%20GMT	https://www.e-education.psu.edu/meteo469/node/156	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/156.html	(from https://www.e-education.psu.edu/meteo469/node/155)
14:46:10	37366/37366	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:46:08%20GMT	https://www.e-education.psu.edu/meteo469/node/157	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/157.html	(from https://www.e-education.psu.edu/meteo469/node/155)
14:46:11	42540/42540	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:46:10%20GMT	https://www.e-education.psu.edu/meteo469/node/158	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/158.html	(from https://www.e-education.psu.edu/meteo469/node/155)
14:46:13	39748/39748	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:46:11%20GMT	https://www.e-education.psu.edu/meteo469/node/159	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/159.html	(from https://www.e-education.psu.edu/meteo469/node/155)
14:46:15	46067/46067	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:46:13%20GMT	https://www.e-education.psu.edu/meteo469/node/160	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/160.html	(from https://www.e-education.psu.edu/meteo469/node/155)
14:46:17	40273/40273	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:46:15%20GMT	https://www.e-education.psu.edu/meteo469/node/219	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/219.html	(from https://www.e-education.psu.edu/meteo469/node/155)
14:46:18	37295/37295	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:46:16%20GMT	https://www.e-education.psu.edu/meteo469/node/217	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/217.html	(from https://www.e-education.psu.edu/meteo469/node/155)
14:46:20	36803/36803	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:46:18%20GMT	https://www.e-education.psu.edu/meteo469/node/239	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/239.html	(from https://www.e-education.psu.edu/meteo469/node/155)
14:46:22	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/user	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/user.134.delayed	(from https://www.e-education.psu.edu/meteo469/node/155)
14:46:22	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login.135.delayed	(from https://www.e-education.psu.edu/meteo469/node/155)
14:46:22	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login/cosign?redirect_url=http://www.e-education.psu.edu/meteo469/	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login/cosign.136e40f.delayed	(from https://www.e-education.psu.edu/meteo469/node/155)
14:46:22	38676/38676	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:46:20%20GMT	https://www.e-education.psu.edu/meteo469/node/161	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/161.html	(from https://www.e-education.psu.edu/meteo469/node/155)
14:46:24	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login.138.delayed	(from https://www.e-education.psu.edu/meteo469/node/164)
14:46:24	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login/cosign?redirect_url=http://www.e-education.psu.edu/meteo469/	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login/cosign.139e40f.delayed	(from https://www.e-education.psu.edu/meteo469/node/164)
14:46:24	35156/35156	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:46:22%20GMT	https://www.e-education.psu.edu/meteo469/node/256	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/256.html	(from https://www.e-education.psu.edu/meteo469/node/164)
14:46:24	77982/77982	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:46:24%20GMT	https://www.e-education.psu.edu/meteo469/print/book/export/html/164	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/print/book/export/html/164.html	(from https://www.e-education.psu.edu/meteo469/node/164)
14:46:26	40568/40568	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:46:24%20GMT	https://www.e-education.psu.edu/meteo469/node/165	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/165.html	(from https://www.e-education.psu.edu/meteo469/node/164)
14:46:28	48548/48548	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:46:26%20GMT	https://www.e-education.psu.edu/meteo469/node/166	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/166.html	(from https://www.e-education.psu.edu/meteo469/node/164)
14:46:30	36397/36397	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:46:28%20GMT	https://www.e-education.psu.edu/meteo469/node/167	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/167.html	(from https://www.e-education.psu.edu/meteo469/node/164)
14:46:32	40085/40085	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:46:30%20GMT	https://www.e-education.psu.edu/meteo469/node/168	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/168.html	(from https://www.e-education.psu.edu/meteo469/node/164)
14:46:33	39484/39484	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:46:31%20GMT	https://www.e-education.psu.edu/meteo469/node/170	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/170.html	(from https://www.e-education.psu.edu/meteo469/node/164)
14:46:35	41715/41715	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:46:33%20GMT	https://www.e-education.psu.edu/meteo469/node/171	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/171.html	(from https://www.e-education.psu.edu/meteo469/node/164)
14:46:37	46627/46627	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:46:35%20GMT	https://www.e-education.psu.edu/meteo469/node/172	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/172.html	(from https://www.e-education.psu.edu/meteo469/node/164)
14:46:39	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/user	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/user.143.delayed	(from https://www.e-education.psu.edu/meteo469/node/164)
14:46:39	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login.144.delayed	(from https://www.e-education.psu.edu/meteo469/node/164)
14:46:39	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login/cosign?redirect_url=http://www.e-education.psu.edu/meteo469/	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login/cosign.145e40f.delayed	(from https://www.e-education.psu.edu/meteo469/node/164)
14:46:39	35794/35794	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:46:37%20GMT	https://www.e-education.psu.edu/meteo469/node/173	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/173.html	(from https://www.e-education.psu.edu/meteo469/node/164)
14:46:41	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login.147.delayed	(from https://www.e-education.psu.edu/meteo469/node/174)
14:46:41	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login/cosign?redirect_url=http://www.e-education.psu.edu/meteo469/	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login/cosign.148e40f.delayed	(from https://www.e-education.psu.edu/meteo469/node/174)
14:46:41	35972/35972	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:46:39%20GMT	https://www.e-education.psu.edu/meteo469/node/257	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/257.html	(from https://www.e-education.psu.edu/meteo469/node/174)
14:46:41	52576/52576	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:46:41%20GMT	https://www.e-education.psu.edu/meteo469/print/book/export/html/174	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/print/book/export/html/174.html	(from https://www.e-education.psu.edu/meteo469/node/174)
14:46:43	38867/38867	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:46:41%20GMT	https://www.e-education.psu.edu/meteo469/node/175	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/175.html	(from https://www.e-education.psu.edu/meteo469/node/174)
14:46:45	37511/37511	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:46:43%20GMT	https://www.e-education.psu.edu/meteo469/node/220	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/220.html	(from https://www.e-education.psu.edu/meteo469/node/174)
14:46:47	38755/38755	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:46:45%20GMT	https://www.e-education.psu.edu/meteo469/node/221	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/221.html	(from https://www.e-education.psu.edu/meteo469/node/174)
14:46:49	42316/42316	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:46:47%20GMT	https://www.e-education.psu.edu/meteo469/node/176	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/176.html	(from https://www.e-education.psu.edu/meteo469/node/174)
14:46:51	36214/36214	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:46:49%20GMT	https://www.e-education.psu.edu/meteo469/node/177	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/177.html	(from https://www.e-education.psu.edu/meteo469/node/174)
14:46:53	37239/37239	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:46:51%20GMT	https://www.e-education.psu.edu/meteo469/node/232	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/232.html	(from https://www.e-education.psu.edu/meteo469/node/174)
14:46:55	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/user	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/user.151.delayed	(from https://www.e-education.psu.edu/meteo469/node/174)
14:46:55	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login.152.delayed	(from https://www.e-education.psu.edu/meteo469/node/174)
14:46:55	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login/cosign?redirect_url=http://www.e-education.psu.edu/meteo469/	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login/cosign.153e40f.delayed	(from https://www.e-education.psu.edu/meteo469/node/174)
14:46:55	41910/41910	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:46:53%20GMT	https://www.e-education.psu.edu/meteo469/node/205	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/205.html	(from https://www.e-education.psu.edu/meteo469/node/174)
14:46:57	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login.155.delayed	(from https://www.e-education.psu.edu/meteo469/node/178)
14:46:57	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login/cosign?redirect_url=http://www.e-education.psu.edu/meteo469/	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login/cosign.156e40f.delayed	(from https://www.e-education.psu.edu/meteo469/node/178)
14:46:57	39506/39506	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:46:55%20GMT	https://www.e-education.psu.edu/meteo469/node/258	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/258.html	(from https://www.e-education.psu.edu/meteo469/node/178)
14:46:58	72067/72067	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:46:57%20GMT	https://www.e-education.psu.edu/meteo469/print/book/export/html/178	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/print/book/export/html/178.html	(from https://www.e-education.psu.edu/meteo469/node/178)
14:47:00	36694/36694	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:46:58%20GMT	https://www.e-education.psu.edu/meteo469/node/179	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/179.html	(from https://www.e-education.psu.edu/meteo469/node/178)
14:47:01	41799/41799	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:47:00%20GMT	https://www.e-education.psu.edu/meteo469/node/223	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/223.html	(from https://www.e-education.psu.edu/meteo469/node/178)
14:47:03	39452/39452	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:47:01%20GMT	https://www.e-education.psu.edu/meteo469/node/180	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/180.html	(from https://www.e-education.psu.edu/meteo469/node/178)
14:47:05	43847/43847	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:47:03%20GMT	https://www.e-education.psu.edu/meteo469/node/182	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/182.html	(from https://www.e-education.psu.edu/meteo469/node/178)
14:47:08	37146/37146	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:47:05%20GMT	https://www.e-education.psu.edu/meteo469/node/224	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/224.html	(from https://www.e-education.psu.edu/meteo469/node/178)
14:47:09	38583/38583	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:47:08%20GMT	https://www.e-education.psu.edu/meteo469/node/183	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/183.html	(from https://www.e-education.psu.edu/meteo469/node/178)
14:47:11	36874/36874	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:47:09%20GMT	https://www.e-education.psu.edu/meteo469/node/184	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/184.html	(from https://www.e-education.psu.edu/meteo469/node/178)
14:47:13	42852/42852	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:47:11%20GMT	https://www.e-education.psu.edu/meteo469/node/222	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/222.html	(from https://www.e-education.psu.edu/meteo469/node/178)
14:47:15	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/user	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/user.161.delayed	(from https://www.e-education.psu.edu/meteo469/node/178)
14:47:15	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login.162.delayed	(from https://www.e-education.psu.edu/meteo469/node/178)
14:47:15	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login/cosign?redirect_url=http://www.e-education.psu.edu/meteo469/	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login/cosign.163e40f.delayed	(from https://www.e-education.psu.edu/meteo469/node/178)
14:47:15	35812/35812	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:47:13%20GMT	https://www.e-education.psu.edu/meteo469/node/235	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/235.html	(from https://www.e-education.psu.edu/meteo469/node/178)
